"X","p_vec","gamma_vec","beta_vec","Lik_vec","job_vec"
8,0.2965,0.0527331685675013,0.001834,-187.216596522325,293
9,0.2965,0.0527331685675013,0.001836,-186.84738890075,293
10,0.2965,0.0527331685675013,0.001838,-186.490579137699,293
11,0.2965,0.0527331685675013,0.00184,-186.145194745957,293
12,0.2965,0.0527331685675013,0.001842,-185.811085337614,293
13,0.2965,0.0527331685675013,0.001844,-185.488105503986,293
14,0.2965,0.0527331685675013,0.001846,-185.176114476,293
15,0.2965,0.0527331685675013,0.001848,-184.874975815927,293
16,0.2965,0.0527331685675013,0.00185,-184.584557117944,293
17,0.2965,0.0527331685675013,0.001852,-184.304729714023,293
18,0.2965,0.0527331685675013,0.001854,-184.035368482808,293
19,0.2965,0.0527331685675013,0.001856,-183.776351611048,293
20,0.2965,0.0527331685675013,0.001858,-183.527560399273,293
21,0.2965,0.0527331685675013,0.00186,-183.288879086963,293
22,0.2965,0.0527331685675013,0.001862,-183.060194684855,293
23,0.2965,0.0527331685675013,0.001864,-182.841396824,293
24,0.2965,0.0527331685675013,0.001866,-182.632377643791,293
25,0.2965,0.0527331685675013,0.001868,-182.433031600075,293
1,0.2965,0.0527331685675013,0.00187,-182.243255445482,294
2,0.2965,0.0527331685675013,0.001872,-182.063102328313,294
3,0.2965,0.0527331685675013,0.001874,-181.89303310995,294
4,0.2965,0.0527331685675013,0.001876,-181.732239034445,294
5,0.2965,0.0527331685675013,0.001878,-181.5806248101,294
6,0.2965,0.0527331685675013,0.00188,-181.43809690867,294
7,0.2965,0.0527331685675013,0.001882,-181.304563484403,294
8,0.2965,0.0527331685675013,0.001884,-181.179934342973,294
9,0.2965,0.0527331685675013,0.001886,-181.065273565446,294
10,0.2965,0.0527331685675013,0.001888,-180.959542489932,294
11,0.2965,0.0527331685675013,0.00189,-180.862460134201,294
12,0.2965,0.0527331685675013,0.001892,-180.773942217469,294
13,0.2965,0.0527331685675013,0.001894,-180.693905804264,294
14,0.2965,0.0527331685675013,0.001896,-180.622269247052,294
15,0.2965,0.0527331685675013,0.001898,-180.558952146195,294
16,0.2965,0.0527331685675013,0.0019,-180.50387530081,294
17,0.2965,0.0527331685675013,0.001902,-180.456960685339,294
18,0.2965,0.0527331685675013,0.001904,-180.418131383063,294
19,0.2965,0.0527331685675013,0.001906,-180.387311578604,294
20,0.2965,0.0527331685675013,0.001908,-180.364426508655,294
21,0.2965,0.0527331685675013,0.00191,-180.349402427653,294
22,0.2965,0.0527331685675013,0.001912,-180.342166589738,294
23,0.2965,0.0527331685675013,0.001914,-180.342647207446,294
24,0.2965,0.0527331685675013,0.001916,-180.350773428944,294
25,0.2965,0.0527331685675013,0.001918,-180.366475313861,294
1,0.2965,0.0527331685675013,0.00192,-180.389683799456,295
2,0.2965,0.0527331685675013,0.001922,-180.420330688073,295
3,0.2965,0.0527331685675013,0.001924,-180.458348617055,295
4,0.2965,0.0527331685675013,0.001926,-180.50367103902,295
5,0.2965,0.0527331685675013,0.001928,-180.556232201893,295
6,0.2965,0.0527331685675013,0.00193,-180.615967126522,295
7,0.2965,0.0527331685675013,0.001932,-180.682811590396,295
8,0.2965,0.0527331685675013,0.001934,-180.756702106391,295
9,0.2965,0.0527331685675013,0.001936,-180.837575909589,295
10,0.2965,0.0527331685675013,0.001938,-180.925370938788,295
11,0.2965,0.0527331685675013,0.00194,-181.020025815777,295
12,0.2965,0.0527331685675013,0.001942,-181.121479839406,295
13,0.2965,0.0527331685675013,0.001944,-181.229672967714,295
14,0.2965,0.0527331685675013,0.001946,-181.34454578818,295
15,0.2965,0.0527331685675013,0.001948,-181.466039535294,295
16,0.2965,0.0527331685675013,0.00195,-181.594362760157,295
17,0.2965,0.0527331685675013,0.001952,-181.729651483236,295
18,0.2965,0.0527331685675013,0.001954,-181.871390373702,295
19,0.2965,0.0527331685675013,0.001956,-182.019523058767,295
20,0.2965,0.0527331685675013,0.001958,-182.173993730065,295
21,0.2965,0.0527331685675013,0.00196,-182.334747145086,295
22,0.2965,0.0527331685675013,0.001962,-182.501728603146,295
23,0.2965,0.0527331685675013,0.001964,-182.674883968374,295
24,0.2965,0.0527331685675013,0.001966,-182.854159543416,295
25,0.2965,0.0527331685675013,0.001968,-183.039502280742,295
1,0.2965,0.0527331685675013,0.00197,-183.230859558405,296
2,0.2965,0.0527331685675013,0.001972,-183.428179276208,296
3,0.2965,0.0527331685675013,0.001974,-183.631409826919,296
4,0.2965,0.0527331685675013,0.001976,-183.840500090842,296
5,0.2965,0.0527331685675013,0.001978,-184.055399424005,296
6,0.2965,0.0527331685675013,0.00198,-184.276057651503,296
7,0.2965,0.0527331685675013,0.001982,-184.502425057934,296
8,0.2965,0.0527331685675013,0.001984,-184.734452395588,296
9,0.2965,0.0527331685675013,0.001986,-184.972090845491,296
10,0.2965,0.0527331685675013,0.001988,-185.215292048678,296
11,0.2965,0.0527331685675013,0.00199,-185.464008101259,296
12,0.2965,0.0527331685675013,0.001992,-185.718191414844,296
13,0.2965,0.0527331685675013,0.001994,-185.977794991929,296
14,0.2965,0.0527331685675013,0.001996,-186.242772144641,296
15,0.2965,0.0527331685675013,0.001998,-186.513076621745,296
16,0.2965,0.0527331685675013,0.002,-186.7886626043,296
17,0.2965,0.0527331685675013,0.002002,-187.069484556949,296
18,0.2965,0.0527331685675013,0.002004,-187.355497521282,296
19,0.2965,0.0527331685675013,0.002006,-187.646656800084,296
20,0.2965,0.0527331685675013,0.002008,-187.942918154724,296
21,0.2965,0.0527331685675013,0.00201,-188.244237589375,296
22,0.2965,0.0527331685675013,0.002012,-188.550571671374,296
23,0.2965,0.0527331685675013,0.002014,-188.861877223488,296
24,0.2965,0.0527331685675013,0.002016,-189.178111493495,296
25,0.2965,0.0527331685675013,0.002018,-189.499944365034,296
1,0.297,0.0527526466207816,0.00182,-190.128729426907,297
2,0.297,0.0527526466207816,0.001822,-189.672288409337,297
3,0.297,0.0527526466207816,0.001824,-189.228750820873,297
4,0.297,0.0527526466207816,0.001826,-188.797904023342,297
5,0.297,0.0527526466207816,0.001828,-188.379545845507,297
6,0.297,0.0527526466207816,0.00183,-187.973483554157,297
7,0.297,0.0527526466207816,0.001832,-187.579532960921,297
8,0.297,0.0527526466207816,0.001834,-187.197517603967,297
9,0.297,0.0527526466207816,0.001836,-186.828105128439,297
10,0.297,0.0527526466207816,0.001838,-186.471483755857,297
11,0.297,0.0527526466207816,0.00184,-186.126319920089,297
12,0.297,0.0527526466207816,0.001842,-185.792462209902,297
13,0.297,0.0527526466207816,0.001844,-185.469764307997,297
14,0.297,0.0527526466207816,0.001846,-185.158084562721,297
15,0.297,0.0527526466207816,0.001848,-184.857285724994,297
16,0.297,0.0527526466207816,0.00185,-184.567234618739,297
17,0.297,0.0527526466207816,0.001852,-184.287801870062,297
18,0.297,0.0527526466207816,0.001854,-184.018861680343,297
19,0.297,0.0527526466207816,0.001856,-183.760291587898,297
20,0.297,0.0527526466207816,0.001858,-183.511972288344,297
21,0.297,0.0527526466207816,0.00186,-183.273787463732,297
22,0.297,0.0527526466207816,0.001862,-183.045623556591,297
23,0.297,0.0527526466207816,0.001864,-182.827369714272,297
24,0.297,0.0527526466207816,0.001866,-182.61891753444,297
25,0.297,0.0527526466207816,0.001868,-182.420161045744,297
1,0.297,0.0527526466207816,0.00187,-182.230996526519,298
2,0.297,0.0527526466207816,0.001872,-182.051344432021,298
3,0.297,0.0527526466207816,0.001874,-181.881931327159,298
4,0.297,0.0527526466207816,0.001876,-181.721814220609,298
5,0.297,0.0527526466207816,0.001878,-181.570897425405,298
6,0.297,0.0527526466207816,0.00188,-181.429087047634,298
7,0.297,0.0527526466207816,0.001882,-181.296290898115,298
8,0.297,0.0527526466207816,0.001884,-181.172418436675,298
9,0.297,0.0527526466207816,0.001886,-181.058311810111,298
10,0.297,0.0527526466207816,0.001888,-180.953377390753,298
11,0.297,0.0527526466207816,0.00189,-180.857110152656,298
12,0.297,0.0527526466207816,0.001892,-180.76942551773,298
13,0.297,0.0527526466207816,0.001894,-180.690240258719,298
14,0.297,0.0527526466207816,0.001896,-180.619472450618,298
15,0.297,0.0527526466207816,0.001898,-180.557041421044,298
16,0.297,0.0527526466207816,0.0019,-180.502867706833,298
17,0.297,0.0527526466207816,0.001902,-180.456873020027,298
18,0.297,0.0527526466207816,0.001904,-180.418980202057,298
19,0.297,0.0527526466207816,0.001906,-180.389113190646,298
20,0.297,0.0527526466207816,0.001908,-180.367196983132,298
21,0.297,0.0527526466207816,0.00191,-180.35315761106,298
22,0.297,0.0527526466207816,0.001912,-180.346922097579,298
23,0.297,0.0527526466207816,0.001914,-180.348418436747,298
24,0.297,0.0527526466207816,0.001916,-180.357575565368,298
25,0.297,0.0527526466207816,0.001918,-180.374323326666,298
1,0.297,0.0527526466207816,0.00192,-180.398592461621,299
2,0.297,0.0527526466207816,0.001922,-180.430314569387,299
3,0.297,0.0527526466207816,0.001924,-180.469422091488,299
4,0.297,0.0527526466207816,0.001926,-180.515848289428,299
5,0.297,0.0527526466207816,0.001928,-180.56952722269,299
6,0.297,0.0527526466207816,0.00193,-180.630393728747,299
7,0.297,0.0527526466207816,0.001932,-180.698383403684,299
8,0.297,0.0527526466207816,0.001934,-180.77343258661,299
9,0.297,0.0527526466207816,0.001936,-180.855478337986,299
10,0.297,0.0527526466207816,0.001938,-180.944458424737,299
11,0.297,0.0527526466207816,0.00194,-181.04031130584,299
12,0.297,0.0527526466207816,0.001942,-181.142976113949,299
13,0.297,0.0527526466207816,0.001944,-181.252392643283,299
14,0.297,0.0527526466207816,0.001946,-181.368501328833,299
15,0.297,0.0527526466207816,0.001948,-181.49124324728,299
16,0.297,0.0527526466207816,0.00195,-181.62072650037,299
17,0.297,0.0527526466207816,0.001952,-181.757288953706,299
18,0.297,0.0527526466207816,0.001954,-181.900313435222,299
19,0.297,0.0527526466207816,0.001956,-182.049743423427,299
20,0.297,0.0527526466207816,0.001958,-182.205522971614,299
21,0.297,0.0527526466207816,0.00196,-182.367596689301,299
22,0.297,0.0527526466207816,0.001962,-182.535909743871,299
23,0.297,0.0527526466207816,0.001964,-182.710407832026,299
24,0.297,0.0527526466207816,0.001966,-182.891037216826,299
25,0.297,0.0527526466207816,0.001968,-183.077744606216,299
1,0.26,0.0513411389118456,0.00192,-180.564282185946,3
2,0.26,0.0513411389118456,0.001922,-180.510115013089,3
3,0.26,0.0513411389118456,0.001924,-180.462391702955,3
4,0.26,0.0513411389118456,0.001926,-180.421057641281,3
5,0.26,0.0513411389118456,0.001928,-180.386058788462,3
6,0.26,0.0513411389118456,0.00193,-180.357431649311,3
7,0.26,0.0513411389118456,0.001932,-180.335553230864,3
8,0.26,0.0513411389118456,0.001934,-180.319852799019,3
9,0.26,0.0513411389118456,0.001936,-180.310278497182,3
10,0.26,0.0513411389118456,0.001938,-180.306778989804,3
11,0.26,0.0513411389118456,0.00194,-180.309303448735,3
12,0.26,0.0513411389118456,0.001942,-180.317801551684,3
13,0.26,0.0513411389118456,0.001944,-180.33222346052,3
14,0.26,0.0513411389118456,0.001946,-180.352519825842,3
15,0.26,0.0513411389118456,0.001948,-180.378641769306,3
16,0.26,0.0513411389118456,0.00195,-180.410540877723,3
17,0.26,0.0513411389118456,0.001952,-180.448169197616,3
18,0.26,0.0513411389118456,0.001954,-180.491479239979,3
19,0.26,0.0513411389118456,0.001956,-180.540423900798,3
20,0.26,0.0513411389118456,0.001958,-180.594956599241,3
21,0.26,0.0513411389118456,0.00196,-180.655031124512,3
22,0.26,0.0513411389118456,0.001962,-180.720601704795,3
23,0.26,0.0513411389118456,0.001964,-180.791622979851,3
24,0.26,0.0513411389118456,0.001966,-180.868253947661,3
25,0.26,0.0513411389118456,0.001968,-180.950053974739,3
1,0.2635,0.0514721218738886,0.00187,-183.897455225777,30
2,0.2635,0.0514721218738886,0.001872,-183.668698899937,30
3,0.2635,0.0514721218738886,0.001874,-183.448096780487,30
4,0.2635,0.0514721218738886,0.001876,-183.235572486671,30
5,0.2635,0.0514721218738886,0.001878,-183.031050793795,30
6,0.2635,0.0514721218738886,0.00188,-182.834457595807,30
7,0.2635,0.0514721218738886,0.001882,-182.645719869984,30
8,0.2635,0.0514721218738886,0.001884,-182.464765642419,30
9,0.2635,0.0514721218738886,0.001886,-182.291523952281,30
10,0.2635,0.0514721218738886,0.001888,-182.125924826981,30
11,0.2635,0.0514721218738886,0.00189,-181.967899242038,30
12,0.2635,0.0514721218738886,0.001892,-181.817379102637,30
13,0.2635,0.0514721218738886,0.001894,-181.674297212656,30
14,0.2635,0.0514721218738886,0.001896,-181.538587248009,30
15,0.2635,0.0514721218738886,0.001898,-181.410183736127,30
16,0.2635,0.0514721218738886,0.0019,-181.289022028713,30
17,0.2635,0.0514721218738886,0.001902,-181.175038280393,30
18,0.2635,0.0514721218738886,0.001904,-181.068169431882,30
19,0.2635,0.0514721218738886,0.001906,-180.968353182155,30
20,0.2635,0.0514721218738886,0.001908,-180.875527978267,30
21,0.2635,0.0514721218738886,0.00191,-180.789632989971,30
22,0.2635,0.0514721218738886,0.001912,-180.710608092063,30
23,0.2635,0.0514721218738886,0.001914,-180.638393855415,30
24,0.2635,0.0514721218738886,0.001916,-180.572931517708,30
25,0.2635,0.0514721218738886,0.001918,-180.514162980583,30
1,0.297,0.0527526466207816,0.00197,-183.270477265394,300
2,0.297,0.0527526466207816,0.001972,-183.469183016511,300
3,0.297,0.0527526466207816,0.001974,-183.673810119236,300
4,0.297,0.0527526466207816,0.001976,-183.884307284213,300
5,0.297,0.0527526466207816,0.001978,-184.100623739603,300
6,0.297,0.0527526466207816,0.00198,-184.322709240987,300
7,0.297,0.0527526466207816,0.001982,-184.550513929413,300
8,0.297,0.0527526466207816,0.001984,-184.783988428281,300
9,0.297,0.0527526466207816,0.001986,-185.023083814096,300
10,0.297,0.0527526466207816,0.001988,-185.267751602664,300
11,0.297,0.0527526466207816,0.00199,-185.517943745687,300
12,0.297,0.0527526466207816,0.001992,-185.773612630853,300
13,0.297,0.0527526466207816,0.001994,-186.03471106779,300
14,0.297,0.0527526466207816,0.001996,-186.301192275854,300
15,0.297,0.0527526466207816,0.001998,-186.573009902175,300
16,0.297,0.0527526466207816,0.002,-186.850117986686,300
17,0.297,0.0527526466207816,0.002002,-187.132470979696,300
18,0.297,0.0527526466207816,0.002004,-187.420023722205,300
19,0.297,0.0527526466207816,0.002006,-187.712731481574,300
20,0.297,0.0527526466207816,0.002008,-188.01054978044,300
21,0.297,0.0527526466207816,0.00201,-188.313434713227,300
22,0.297,0.0527526466207816,0.002012,-188.621342663716,300
23,0.297,0.0527526466207816,0.002014,-188.934230272614,300
24,0.297,0.0527526466207816,0.002016,-189.252054797169,300
25,0.297,0.0527526466207816,0.002018,-189.575488488157,300
1,0.2975,0.0527721360046099,0.00182,-190.110113161859,301
2,0.2975,0.0527721360046099,0.001822,-189.65354338476,301
3,0.2975,0.0527721360046099,0.001824,-189.209921531738,301
4,0.2975,0.0527721360046099,0.001826,-188.779032895049,301
5,0.2975,0.0527721360046099,0.001828,-188.360673440794,301
6,0.2975,0.0527721360046099,0.00183,-187.954648745704,301
7,0.2975,0.0527721360046099,0.001832,-187.560773068637,301
8,0.2975,0.0527721360046099,0.001834,-187.178868564107,301
9,0.2975,0.0527721360046099,0.001836,-186.809242632835,301
10,0.2975,0.0527721360046099,0.001838,-186.452802812995,301
11,0.2975,0.0527721360046099,0.00184,-186.107852908027,301
12,0.2975,0.0527721360046099,0.001842,-185.774240492799,301
13,0.2975,0.0527721360046099,0.001844,-185.45181828197,301
14,0.2975,0.0527721360046099,0.001846,-185.140443777661,301
15,0.2975,0.0527721360046099,0.001848,-184.839978892298,301
16,0.2975,0.0527721360046099,0.00185,-184.550289668535,301
17,0.2975,0.0527721360046099,0.001852,-184.271246013642,301
18,0.2975,0.0527721360046099,0.001854,-184.002721438043,301
19,0.2975,0.0527721360046099,0.001856,-183.744592844199,301
20,0.2975,0.0527721360046099,0.001858,-183.496740312308,301
21,0.2975,0.0527721360046099,0.00186,-183.259046945721,301
22,0.2975,0.0527721360046099,0.001862,-183.031398644171,301
23,0.2975,0.0527721360046099,0.001864,-182.813684007987,301
24,0.2975,0.0527721360046099,0.001866,-182.605794167109,301
25,0.2975,0.0527721360046099,0.001868,-182.407622655189,301
1,0.2975,0.0527721360046099,0.00187,-182.219065290533,302
2,0.2975,0.0527721360046099,0.001872,-182.040020064595,302
3,0.2975,0.0527721360046099,0.001874,-181.871147918875,302
4,0.2975,0.0527721360046099,0.001876,-181.711703586844,302
5,0.2975,0.0527721360046099,0.001878,-181.561480123383,302
6,0.2975,0.0527721360046099,0.00188,-181.420383260521,302
7,0.2975,0.0527721360046099,0.001882,-181.288320457659,302
8,0.2975,0.0527721360046099,0.001884,-181.165200827031,302
9,0.2975,0.0527721360046099,0.001886,-181.051643547536,302
10,0.2975,0.0527721360046099,0.001888,-180.947502090397,302
11,0.2975,0.0527721360046099,0.00189,-180.852046345528,302
12,0.2975,0.0527721360046099,0.001892,-180.765191441248,302
13,0.2975,0.0527721360046099,0.001894,-180.686853856126,302
14,0.2975,0.0527721360046099,0.001896,-180.616951384655,302
15,0.2975,0.0527721360046099,0.001898,-180.555403080034,302
16,0.2975,0.0527721360046099,0.0019,-180.502129214394,302
17,0.2975,0.0527721360046099,0.001902,-180.457051241442,302
18,0.2975,0.0527721360046099,0.001904,-180.420091750671,302
19,0.2975,0.0527721360046099,0.001906,-180.391174436457,302
20,0.2975,0.0527721360046099,0.001908,-180.370224062319,302
21,0.2975,0.0527721360046099,0.00191,-180.357166417198,302
22,0.2975,0.0527721360046099,0.001912,-180.351928307276,302
23,0.2975,0.0527721360046099,0.001914,-180.35443750454,302
24,0.2975,0.0527721360046099,0.001916,-180.364622729025,302
25,0.2975,0.0527721360046099,0.001918,-180.382413612481,302
1,0.2975,0.0527721360046099,0.00192,-180.407740693095,303
2,0.2975,0.0527721360046099,0.001922,-180.440535366871,303
3,0.2975,0.0527721360046099,0.001924,-180.48072987913,303
4,0.2975,0.0527721360046099,0.001926,-180.528257299706,303
5,0.2975,0.0527721360046099,0.001928,-180.583051499037,303
6,0.2975,0.0527721360046099,0.00193,-180.645047130242,303
7,0.2975,0.0527721360046099,0.001932,-180.714179609068,303
8,0.2975,0.0527721360046099,0.001934,-180.79038509605,303
9,0.2975,0.0527721360046099,0.001936,-180.873600478278,303
10,0.2975,0.0527721360046099,0.001938,-180.963763352606,303
11,0.2975,0.0527721360046099,0.00194,-181.060812008388,303
12,0.2975,0.0527721360046099,0.001942,-181.164685415617,303
13,0.2975,0.0527721360046099,0.001944,-181.275323205187,303
14,0.2975,0.0527721360046099,0.001946,-181.392665657896,303
15,0.2975,0.0527721360046099,0.001948,-181.516653688606,303
16,0.2975,0.0527721360046099,0.00195,-181.647294429493,303
17,0.2975,0.0527721360046099,0.001952,-181.785128640052,303
18,0.2975,0.0527721360046099,0.001954,-181.929436773557,303
19,0.2975,0.0527721360046099,0.001956,-182.080162168198,303
20,0.2975,0.0527721360046099,0.001958,-182.237248736309,303
21,0.2975,0.0527721360046099,0.00196,-182.400640932843,303
22,0.2975,0.0527721360046099,0.001962,-182.570283795682,303
23,0.2975,0.0527721360046099,0.001964,-182.746122885997,303
24,0.2975,0.0527721360046099,0.001966,-182.928104304346,303
25,0.2975,0.0527721360046099,0.001968,-183.116174670811,303
1,0.2975,0.0527721360046099,0.00197,-183.310281121368,304
2,0.2975,0.0527721360046099,0.001972,-183.510371296448,304
3,0.2975,0.0527721360046099,0.001974,-183.716393336573,304
4,0.2975,0.0527721360046099,0.001976,-183.928295868247,304
5,0.2975,0.0527721360046099,0.001978,-184.146028022219,304
6,0.2975,0.0527721360046099,0.00198,-184.369539304956,304
7,0.2975,0.0527721360046099,0.001982,-184.598779838652,304
8,0.2975,0.0527721360046099,0.001984,-184.833700101964,304
9,0.2975,0.0527721360046099,0.001986,-185.074251050434,304
10,0.2975,0.0527721360046099,0.001988,-185.320384084457,304
11,0.2975,0.0527721360046099,0.00199,-185.572051073792,304
12,0.2975,0.0527721360046099,0.001992,-185.82920420037,304
13,0.2975,0.0527721360046099,0.001994,-186.091796247216,304
14,0.2975,0.0527721360046099,0.001996,-186.359780304031,304
15,0.2975,0.0527721360046099,0.001998,-186.633109891095,304
16,0.2975,0.0527721360046099,0.002,-186.911738952046,304
17,0.2975,0.0527721360046099,0.002002,-187.195621829875,304
18,0.2975,0.0527721360046099,0.002004,-187.484713259066,304
19,0.2975,0.0527721360046099,0.002006,-187.778968363262,304
20,0.2975,0.0527721360046099,0.002008,-188.078342666486,304
21,0.2975,0.0527721360046099,0.00201,-188.382792059055,304
22,0.2975,0.0527721360046099,0.002012,-188.692272822576,304
23,0.2975,0.0527721360046099,0.002014,-189.006741601479,304
24,0.2975,0.0527721360046099,0.002016,-189.326155450399,304
25,0.2975,0.0527721360046099,0.002018,-189.650471642117,304
1,0.298,0.0527916367301203,0.00182,-190.091983974871,305
2,0.298,0.0527916367301203,0.001822,-189.635275958082,305
3,0.298,0.0527916367301203,0.001824,-189.191560802289,305
4,0.298,0.0527916367301203,0.001826,-188.760621687036,305
5,0.298,0.0527916367301203,0.001828,-188.342252671864,305
6,0.298,0.0527916367301203,0.00183,-187.936257608527,305
7,0.298,0.0527916367301203,0.001832,-187.542449207326,305
8,0.298,0.0527916367301203,0.001834,-187.16064817445,305
9,0.298,0.0527916367301203,0.001836,-186.790800127336,305
10,0.298,0.0527916367301203,0.001838,-186.434534968843,305
11,0.298,0.0527916367301203,0.00184,-186.089792319369,305
12,0.298,0.0527916367301203,0.001842,-185.756418732772,305
13,0.298,0.0527916367301203,0.001844,-185.434265959479,305
14,0.298,0.0527916367301203,0.001846,-185.123190608655,305
15,0.298,0.0527916367301203,0.001848,-184.823053751204,305
16,0.298,0.0527916367301203,0.00185,-184.533720652464,305
17,0.298,0.0527916367301203,0.001852,-184.255060495222,305
18,0.298,0.0527916367301203,0.001854,-183.986946086812,305
19,0.298,0.0527916367301203,0.001856,-183.729253678422,305
20,0.298,0.0527916367301203,0.001858,-183.481862739723,305
21,0.298,0.0527916367301203,0.00186,-183.244655764112,305
22,0.298,0.0527916367301203,0.001862,-183.017518131862,305
23,0.298,0.0527916367301203,0.001864,-182.800337893539,305
24,0.298,0.0527916367301203,0.001866,-182.593005672152,305
25,0.298,0.0527916367301203,0.001868,-182.395414540746,305
1,0.298,0.0527916367301203,0.00187,-182.207459835963,306
2,0.298,0.0527916367301203,0.001872,-182.029039133406,306
3,0.298,0.0527916367301203,0.001874,-181.860680939297,306
4,0.298,0.0527916367301203,0.001876,-181.701905172575,306
5,0.298,0.0527916367301203,0.001878,-181.552370918183,306
6,0.298,0.0527916367301203,0.00188,-181.41198353764,306
7,0.298,0.0527916367301203,0.001882,-181.28065012263,306
8,0.298,0.0527916367301203,0.001884,-181.158279453735,306
9,0.298,0.0527916367301203,0.001886,-181.045266703688,306
10,0.298,0.0527916367301203,0.001888,-180.941914489711,306
11,0.298,0.0527916367301203,0.00189,-180.847266598974,306
12,0.298,0.0527916367301203,0.001892,-180.761237854297,306
13,0.298,0.0527916367301203,0.001894,-180.683744445387,306
14,0.298,0.0527916367301203,0.001896,-180.614703880233,306
15,0.298,0.0527916367301203,0.001898,-180.55403493702,306
16,0.298,0.0527916367301203,0.0019,-180.501657622721,306
17,0.298,0.0527916367301203,0.001902,-180.457493128806,306
18,0.298,0.0527916367301203,0.001904,-180.421463794652,306
19,0.298,0.0527916367301203,0.001906,-180.393493067975,306
20,0.298,0.0527916367301203,0.001908,-180.373505469881,306
21,0.298,0.0527916367301203,0.00191,-180.361426563826,306
22,0.298,0.0527916367301203,0.001912,-180.357182921608,306
23,0.298,0.0527916367301203,0.001914,-180.360702097462,306
24,0.298,0.0527916367301203,0.001916,-180.371912589981,306
25,0.298,0.0527916367301203,0.001918,-180.390743827129,306
1,0.298,0.0527916367301203,0.00192,-180.417126135368,307
2,0.298,0.0527916367301203,0.001922,-180.450990707534,307
3,0.298,0.0527916367301203,0.001924,-180.492269595388,307
4,0.298,0.0527916367301203,0.001926,-180.540895672789,307
5,0.298,0.0527916367301203,0.001928,-180.59680262163,307
6,0.298,0.0527916367301203,0.00193,-180.65992490973,307
7,0.298,0.0527916367301203,0.001932,-180.730197770548,307
8,0.298,0.0527916367301203,0.001934,-180.807557186856,307
9,0.298,0.0527916367301203,0.001936,-180.891939870821,307
10,0.298,0.0527916367301203,0.001938,-180.983283247809,307
11,0.298,0.0527916367301203,0.00194,-181.081525439334,307
12,0.298,0.0527916367301203,0.001942,-181.18660524975,307
13,0.298,0.0527916367301203,0.001944,-181.298462148854,307
14,0.298,0.0527916367301203,0.001946,-181.417036255699,307
15,0.298,0.0527916367301203,0.001948,-181.542268328562,307
16,0.298,0.0527916367301203,0.00195,-181.67409975289,307
17,0.298,0.0527916367301203,0.001952,-181.813167984701,307
18,0.298,0.0527916367301203,0.001954,-181.958757825937,307
19,0.298,0.0527916367301203,0.001956,-182.110776720022,307
20,0.298,0.0527916367301203,0.001958,-182.269168428509,307
21,0.298,0.0527916367301203,0.00196,-182.433877283193,307
22,0.298,0.0527916367301203,0.001962,-182.604848161675,307
23,0.298,0.0527916367301203,0.001964,-182.782026499612,307
24,0.298,0.0527916367301203,0.001966,-182.965358250608,307
25,0.298,0.0527916367301203,0.001968,-183.154789911507,307
1,0.298,0.0527916367301203,0.00197,-183.350268481577,308
2,0.298,0.0527916367301203,0.001972,-183.551741472394,308
3,0.298,0.0527916367301203,0.001974,-183.759156897441,308
4,0.298,0.0527916367301203,0.001976,-183.972463249695,308
5,0.298,0.0527916367301203,0.001978,-184.191609543398,308
6,0.298,0.0527916367301203,0.00198,-184.416545183166,308
7,0.298,0.0527916367301203,0.001982,-184.647220094072,308
8,0.298,0.0527916367301203,0.001984,-184.883584711883,308
9,0.298,0.0527916367301203,0.001986,-185.125589844729,308
10,0.298,0.0527916367301203,0.001988,-185.373186809293,308
11,0.298,0.0527916367301203,0.00199,-185.62632727159,308
12,0.298,0.0527916367301203,0.001992,-185.884963414971,308
13,0.298,0.0527916367301203,0.001994,-186.149047821805,308
14,0.298,0.0527916367301203,0.001996,-186.418533498082,308
15,0.298,0.0527916367301203,0.001998,-186.693373861986,308
16,0.298,0.0527916367301203,0.002,-186.97352271117,308
17,0.298,0.0527916367301203,0.002002,-187.258934338105,308
18,0.298,0.0527916367301203,0.002004,-187.549563346548,308
19,0.298,0.0527916367301203,0.002006,-187.845364788732,308
20,0.298,0.0527916367301203,0.002008,-188.146294015664,308
21,0.298,0.0527916367301203,0.00201,-188.452306818274,308
22,0.298,0.0527916367301203,0.002012,-188.763359474445,308
23,0.298,0.0527916367301203,0.002014,-189.079408395534,308
24,0.298,0.0527916367301203,0.002016,-189.40041059878,308
25,0.298,0.0527916367301203,0.002018,-189.726323328746,308
1,0.2985,0.0528111488084602,0.00182,-190.074341181385,309
2,0.2985,0.0528111488084602,0.001822,-189.617485357007,309
3,0.2985,0.0528111488084602,0.001824,-189.173667771876,309
4,0.2985,0.0528111488084602,0.001826,-188.742669455233,309
5,0.2985,0.0528111488084602,0.001828,-188.324282519533,309
6,0.2985,0.0528111488084602,0.00183,-187.918309070207,309
7,0.2985,0.0528111488084602,0.001832,-187.524560213361,309
8,0.2985,0.0528111488084602,0.001834,-187.142855205079,309
9,0.2985,0.0528111488084602,0.001836,-186.773020759929,309
10,0.2985,0.0528111488084602,0.001838,-186.416678903637,309
11,0.2985,0.0528111488084602,0.00184,-186.072136790299,309
12,0.2985,0.0528111488084602,0.001842,-185.738995522552,309
13,0.2985,0.0528111488084602,0.001844,-185.417105875027,309
14,0.2985,0.0528111488084602,0.001846,-185.106323538311,309
